fips,state,county,snap_auth_stores_17,snap_auth_stores_chg_12_17,snap_bens_per_cap_17,snap_bens_per_cap_chg_12_17,school_lunch_prog_17,school_lunch_prog_chg_12_17,school_bfast_prog_17,school_bfast_prog_chg_12_17,smr_food_prog_17,smr_food_prog_12_17,wic_parts_pop_17,wic_parts_pop_12_17,food_banks_18
36083,NY,Rensselaer,155667.0283,-19.39977196,12.10958195,-27.39529228,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36085,NY,Richmond,266881.1295,-7.562627763,28.51222992,-17.53430939,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36087,NY,Rockland,436359.506,-16.76369569,16.87581825,-7.978614807,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36089,NY,St. Lawrence,191619.2581,-22.78437158,16.43815613,-19.08483887,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36091,NY,Saratoga,113451.8133,-31.23429645,7.054017544,-27.8545475,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36093,NY,Schenectady,221255.9257,-18.36987041,18.1172924,-18.27243042,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36095,NY,Schoharie,151874.8453,-30.71546229,13.65372372,-16.57633781,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36097,NY,Schuyler,155247.9156,-37.54015763,14.33333302,-26.80000305,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36099,NY,Seneca,141238.3034,-34.92257473,10.90642929,-9.345192909,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36101,NY,Steuben,193539.3898,-13.25666859,13.27884007,-19.9930172,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36103,NY,Suffolk,235878.6788,-23.61125607,9.926635742,-1.311444044,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,1
36105,NY,Sullivan,229033.0647,-19.89936203,21.92046928,0.49836266,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36107,NY,Tioga,98803.4531,-31.45214212,12.87105274,-23.4722805,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36109,NY,Tompkins,186464.9573,-27.18530499,9.61813736,-23.54916191,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36111,NY,Ulster,183434.021,-24.06432068,13.54433155,-16.83721542,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36113,NY,Warren,187161.7988,-29.29975402,12.34787941,-27.24712944,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36115,NY,Washington,110253.5104,-22.78116257,13.03148365,-20.37614632,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36117,NY,Wayne,162961.0611,-41.55293445,11.81849957,-19.17301178,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36119,NY,Westchester,323938.704,-3.02861117,11.05413532,-5.518476486,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,1
36121,NY,Wyoming,139160.8651,-27.03942221,7.085587025,-32.17024231,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
36123,NY,Yates,109698.2695,-17.52405767,11.4272356,-25.47147942,54.9590635,-1.935004401,25.09393811,4.691526633,13.77033049,2.081744844,2.193426612,-0.477335986,0
37001,NC,Alamance,246002.7601,-23.45824775,14.94540977,-25.71856499,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37003,NC,Alexander,145583.1276,-51.15856835,13.60653687,-34.62491226,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37005,NC,Alleghany,141658.0886,8.212581842,14.61789513,-24.15769577,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37007,NC,Anson,204123.1871,-12.44408399,26.54955864,-19.8427639,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37009,NC,Ashe,234418.5243,-26.02297731,15.78748894,-19.01363754,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37011,NC,Avery,119211.5987,-41.93598602,12.20821953,-26.45776939,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37013,NC,Beaufort,226354.4865,-37.16868657,20.56079483,-16.92318153,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37015,NC,Bertie,109785.48,-23.09083624,27.80812263,-17.78072739,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37017,NC,Bladen,141187.2615,-27.88913544,24.48373985,-15.38244724,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37019,NC,Brunswick,178159.0498,-32.49724643,12.9166441,-27.2019577,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37021,NC,Buncombe,204057.24,-37.67789832,14.41666317,-29.20930862,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,1
37023,NC,Burke,130554.1036,-32.36450066,16.61104393,-25.7723465,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37025,NC,Cabarrus,253935.6402,-32.21767409,11.5639143,-36.62381744,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37027,NC,Caldwell,210948.3817,-25.98909204,17.43493462,-33.4106369,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37029,NC,Camden,28898.99711,-50.87793089,9.03348732,-32.15726852,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37031,NC,Carteret,139493.3986,-38.28012641,12.15744019,-22.95627403,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37033,NC,Caswell,102602.1715,-16.25613992,21.44602394,-25.10759163,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37035,NC,Catawba,172167.282,-34.62387032,16.784935,-29.29730797,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37037,NC,Chatham,142293.0527,-30.25659292,8.780827522,-21.04589272,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37039,NC,Cherokee,241517.5406,-34.41605994,15.13155556,-26.22224045,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37041,NC,Chowan,134762.3443,-42.13864898,21.85986137,-29.51182747,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37043,NC,Clay,169310.3528,-29.76592118,15.52435112,-40.29914093,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37045,NC,Cleveland,212743.555,-28.44264914,24.76695442,-24.14881706,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37047,NC,Columbus,246998.7569,-21.86999341,23.04419327,-24.62623215,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37049,NC,Craven,182948.6065,-39.19326055,15.01459026,-17.15186691,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37051,NC,Cumberland,366227.9695,-14.40944348,21.55917358,-17.36811829,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,1
37053,NC,Currituck,84007.448,-52.4193147,8.646335602,-35.77975082,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37055,NC,Dare,105224.5584,-50.64726023,9.647081375,-18.56712151,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37057,NC,Davidson,214561.7537,-31.11952199,17.22206688,-26.9091301,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37059,NC,Davie,173807.2644,-29.5941186,17.31007767,0.880466163,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37061,NC,Duplin,177650.3748,-36.08624573,17.60700607,-10.80881786,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37063,NC,Durham,257772.4098,-32.54918089,14.69216633,-23.46623802,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37065,NC,Edgecombe,288396.8079,6.096797304,33.4884758,-16.320755,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37067,NC,Forsyth,253177.657,-16.58527063,15.59134102,-20.2317791,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,1
37069,NC,Franklin,193456.8795,-29.67061095,16.61301613,-23.02364159,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37071,NC,Gaston,236234.7457,-28.98721061,19.49069405,-31.4435463,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37073,NC,Gates,95040.41072,34.59435453,15.60695267,-18.84157181,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37075,NC,Graham,184805.8,-19.49796441,17.99164772,-22.34918022,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37077,NC,Granville,138176.6232,-25.90261826,13.65078831,-24.81033897,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37079,NC,Greene,148278.952,-15.90238297,20.74312019,-25.41262436,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37081,NC,Guilford,277353.4613,-19.50984903,19.05688667,-15.84764671,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37083,NC,Halifax,246535.386,-17.79064844,30.68927383,-23.13523674,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37085,NC,Harnett,248240.2893,-28.88692383,15.63920212,-27.23746109,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37087,NC,Haywood,256531.838,-34.2781761,16.38726997,-27.10533333,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37089,NC,Henderson,199721.9148,-43.61813126,10.61724377,-26.81804085,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37091,NC,Hertford,288541.56,-1.951760791,25.54797935,-22.52517319,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37093,NC,Hoke,197533.7123,-28.77647054,19.86319542,-19.3130722,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37095,NC,Hyde,68559.31286,-16.01883316,16.76611328,-23.65382385,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37097,NC,Iredell,154180.2632,-39.87203454,8.728821754,-36.04867554,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37099,NC,Jackson,224308.38,-42.75607484,12.22860909,-24.52432442,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37101,NC,Johnston,240523.5089,-31.58593963,15.01337051,-23.64793396,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37103,NC,Jones,46191.01778,-65.4785948,22.04681969,-19.05581474,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37105,NC,Lee,239808.5614,-19.89655156,19.5294838,-13.37072849,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37107,NC,Lenoir,293484.6264,-13.29007728,24.68956757,-21.25425339,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37109,NC,Lincoln,173003.4456,-34.5678311,13.20542526,-31.49858665,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37111,NC,McDowell,194404.4189,-43.52934814,20.616045,-13.68391037,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37113,NC,Macon,186259.1245,-50.33443288,15.87872887,-32.55453491,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37115,NC,Madison,175909.0736,-26.02053164,15.52009583,-36.22521973,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37117,NC,Martin,250907.3896,-28.96627312,24.73049927,-15.98566914,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37119,NC,Mecklenburg,254864.9731,-31.72092926,15.56379128,-27.2621212,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,1
37121,NC,Mitchell,181037.2118,-28.39331771,15.77981281,-21.32593346,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37123,NC,Montgomery,160311.0434,-43.82535791,18.52864265,-26.71385193,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37125,NC,Moore,181329.0217,-26.29366175,10.60001659,-27.5857048,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37127,NC,Nash,230126.4829,-27.04894589,18.14180756,-21.25486374,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37129,NC,New Hanover,191722.3636,-31.47424913,13.4555912,-17.01686096,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37131,NC,Northampton,118281.887,-29.85313757,28.53438759,-22.62462997,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37133,NC,Onslow,245105.081,-20.48092268,10.46109581,-5.163174629,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37135,NC,Orange,132047.5499,-34.4602968,8.291018486,-23.11174202,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37137,NC,Pamlico,159782.9598,-7.704672204,14.61896133,-25.6401825,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37139,NC,Pasquotank,299663.8129,-21.87312631,19.77287483,-16.02774048,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,1
37141,NC,Pender,135386.629,-29.02683935,15.05954933,-26.55531311,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37143,NC,Perquimans,169933.4733,-26.3643185,17.99762535,-27.47393036,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37145,NC,Person,225035.0532,-31.53475333,18.79815483,-24.82145691,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37147,NC,Pitt,283640.1721,-17.62182547,18.05721474,-19.58699226,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37149,NC,Polk,59679.00169,-32.68775552,12.07559109,-28.09668541,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37151,NC,Randolph,268847.9961,-17.88866553,17.07530212,-25.09078217,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37153,NC,Richmond,317220.781,-9.769321583,30.29525185,-14.9354105,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37155,NC,Robeson,268000.183,-32.57479271,33.2620697,-18.84318161,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37157,NC,Rockingham,192462.4251,-22.76885691,19.08670425,-18.79896927,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37159,NC,Rowan,209895.9144,-22.8651597,17.73390007,-22.98313904,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37161,NC,Rutherford,244485.3801,-20.43754384,21.63002777,-22.39514542,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37163,NC,Sampson,260211.712,-22.50057539,21.31614876,-22.07644463,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37165,NC,Scotland,276572.0821,-10.27382747,32.17165756,-21.55121994,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37167,NC,Stanly,239118.0253,-27.86230638,16.17546654,-24.02231216,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37169,NC,Stokes,132237.4287,-13.08350324,13.23541164,-15.6668787,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37171,NC,Surry,190834.9431,-39.17170228,18.01801872,-26.07404518,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37173,NC,Swain,114188.3865,-38.19583928,16.29471588,-40.43211365,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37175,NC,Transylvania,194662.0741,-40.24736249,16.20479393,-22.03662682,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37177,NC,Tyrrell,193289.7909,-2.196556743,18.69447136,-37.63463974,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37179,NC,Union,180135.781,-39.05081311,10.52192879,-27.24704742,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37181,NC,Vance,254284.1396,-43.39239638,33.51164627,-21.678339,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37183,NC,Wake,194650.8765,-34.03881609,7.937162876,-27.54757118,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,1
37185,NC,Warren,189701.0428,-28.09469356,24.8411541,-18.86938286,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37187,NC,Washington,210947.8844,-29.21113445,28.11771584,-20.72490501,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37189,NC,Watauga,109791.0639,-34.92533465,5.811457157,-34.16493225,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37191,NC,Wayne,266526.0389,-23.1913766,20.75884056,-17.07760239,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37193,NC,Wilkes,177097.7965,-33.10404427,20.60366058,-23.32501411,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37195,NC,Wilson,219130.3035,-20.88446979,20.96215248,-18.86964607,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37197,NC,Yadkin,107249.3341,-40.11151655,13.62709808,-24.29720497,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
37199,NC,Yancey,239821.1983,-45.85801729,17.69612312,-36.46340561,51.41836353,-5.795741482,27.56123274,2.964345015,5.219318514,-0.392940627,2.245214081,-0.515692239,0
38001,ND,Adams,26444.155,,5.823986053,-6.789597988,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38003,ND,Barnes,74990.19538,-42.07220229,9.688838959,-5.220312595,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38005,ND,Benson,210468.3267,-16.15001359,36.11591721,-9.761325836,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38007,ND,Billings,,,11.43617058,-10.25485706,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38009,ND,Bottineau,457318.5357,11.41640909,8.563042641,-6.484490871,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38011,ND,Bowman,37486.994,28.62927811,3.842914343,-6.281529903,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38013,ND,Burke,,,3.871421814,-5.262325287,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38015,ND,Burleigh,252480.9109,-39.67995296,7.123188972,-16.32122612,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38017,ND,Cass,230121.5623,-22.12241828,7.321963787,-18.43462372,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,1
38019,ND,Cavalier,,,6.734006882,-3.718029499,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38021,ND,Dickey,18045.17739,-68.62618627,7.440170288,-0.628511667,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38023,ND,Divide,,,5.645396233,-9.351064682,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38025,ND,Dunn,,,3.691614151,-15.01401997,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38027,ND,Eddy,,,8.671560287,-6.307284355,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38029,ND,Emmons,24294.89928,-20.7073939,6.992830276,-2.771687746,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38031,ND,Foster,,,6.089448452,-3.895706654,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38033,ND,Golden Valley,,,2.981181383,-6.313136101,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38035,ND,Grand Forks,204911.5654,-30.69502841,9.846505165,-11.76747894,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38037,ND,Grant,28371.8675,-9.324058065,10.45173931,-8.788348198,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38039,ND,Griggs,,,10.29672241,-3.778664351,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38041,ND,Hettinger,,,5.53765583,-5.175425529,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38043,ND,Kidder,,,8.427343369,-8.648840904,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38045,ND,LaMoure,,,4.750835896,-7.630179405,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38047,ND,Logan,,,5.30066061,-6.322872162,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38049,ND,McHenry,,,7.245762825,-9.118553162,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38051,ND,McIntosh,,,7.57866478,-2.44837594,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38053,ND,McKenzie,105202.2638,76.07274974,4.911977291,-42.03746033,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38055,ND,McLean,71706.465,8.376212491,6.100499153,-10.44435501,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38057,ND,Mercer,64280.155,10.91796248,4.981295586,-7.39707613,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38059,ND,Morton,192564.7272,19.59138457,9.419513702,-15.68083668,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38061,ND,Mountrail,65654.41548,-61.24380898,7.403799534,-21.19233322,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38063,ND,Nelson,,,8.994439125,-3.772613049,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38065,ND,Oliver,,,4.939862728,-12.45772839,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38067,ND,Pembina,59031.306,-9.688034856,6.621725082,-4.222661495,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
38069,ND,Pierce,,,10.06342983,0.333339274,77.52660821,-2.548451369,22.36028852,0.43823672,3.017604803,0.962036698,1.685061061,-0.262729965,0
