State,County,FIPS,2017
Tennessee,Lauderdale,47097,38.2
Tennessee,Lawrence,47099,33.3
Tennessee,Lewis,47101,31.8
Tennessee,Lincoln,47103,29.1
Tennessee,Loudon,47105,27.8
Tennessee,Macon,47111,35.6
Tennessee,Madison,47113,35.6
Tennessee,Marion,47115,34.9
Tennessee,Marshall,47117,36.3
Tennessee,Maury,47119,30.6
Tennessee,McMinn,47107,32.9
Tennessee,McNairy,47109,37.1
Tennessee,Meigs,47121,30.7
Tennessee,Monroe,47123,36.1
Tennessee,Montgomery,47125,29.2
Tennessee,Moore,47127,33.9
Tennessee,Morgan,47129,30.9
Tennessee,Obion,47131,32.4
Tennessee,Overton,47133,31.9
Tennessee,Perry,47135,32.7
Tennessee,Pickett,47137,33.5
Tennessee,Polk,47139,33.2
Tennessee,Putnam,47141,33.9
Tennessee,Rhea,47143,35
Tennessee,Roane,47145,33.9
Tennessee,Robertson,47147,35.1
Tennessee,Rutherford,47149,33.9
Tennessee,Scott,47151,30.8
Tennessee,Sequatchie,47153,30
Tennessee,Sevier,47155,30.7
Tennessee,Shelby,47157,33.5
Tennessee,Smith,47159,35.5
Tennessee,Stewart,47161,30.6
Tennessee,Sullivan,47163,31.2
Tennessee,Sumner,47165,28.4
Tennessee,Tipton,47167,33.7
Tennessee,Trousdale,47169,33.4
Tennessee,Unicoi,47171,31.8
Tennessee,Union,47173,31.9
Tennessee,Van Buren,47175,31.6
Tennessee,Warren,47177,31.7
Tennessee,Washington,47179,32.4
Tennessee,Wayne,47181,32.8
Tennessee,Weakley,47183,30.7
Tennessee,White,47185,30.2
Tennessee,Williamson,47187,27.2
Tennessee,Wilson,47189,33.2
Texas,Anderson,48001,33.4
Texas,Andrews,48003,28.8
Texas,Angelina,48005,33.6
Texas,Aransas,48007,28
Texas,Archer,48009,29.9
Texas,Armstrong,48011,30.5
Texas,Atascosa,48013,27.9
Texas,Austin,48015,27.8
Texas,Bailey,48017,29.7
Texas,Bandera,48019,27.5
Texas,Bastrop,48021,32.5
Texas,Baylor,48023,29.1
Texas,Bee,48025,30.6
Texas,Bell,48027,30
Texas,Bexar,48029,28.2
Texas,Blanco,48031,30.4
Texas,Borden,48033,29.8
Texas,Bosque,48035,30.3
Texas,Bowie,48037,32.7
Texas,Brazoria,48039,31.6
Texas,Brazos,48041,26
Texas,Brewster,48043,27.6
Texas,Briscoe,48045,29.8
Texas,Brooks,48047,29.1
Texas,Brown,48049,27.5
Texas,Burleson,48051,30.3
Texas,Burnet,48053,31
Texas,Caldwell,48055,28.4
Texas,Calhoun,48057,30
Texas,Callahan,48059,29.4
Texas,Cameron,48061,31.8
Texas,Camp,48063,32.2
Texas,Carson,48065,29.4
Texas,Cass,48067,30.7
Texas,Castro,48069,30.3
Texas,Chambers,48071,31.4
Texas,Cherokee,48073,30.9
Texas,Childress,48075,29.9
Texas,Clay,48077,30.8
Texas,Cochran,48079,29.5
Texas,Coke,48081,29
Texas,Coleman,48083,29.7
Texas,Collin,48085,25
Texas,Collingsworth,48087,30.1
Texas,Colorado,48089,30.5
Texas,Comal,48091,28.5
Texas,Comanche,48093,31
Texas,Concho,48095,31.2
Texas,Cooke,48097,30.2
Texas,Coryell,48099,31.8
Texas,Cottle,48101,30
Texas,Crane,48103,29.1
Texas,Crockett,48105,31
Texas,Crosby,48107,29.2
Texas,Culberson,48109,30.8
Texas,Dallam,48111,32
Texas,Dallas,48113,28
Texas,Dawson,48115,32.1
Texas,Deaf Smith,48117,32.3
Texas,Delta,48119,29.3
Texas,Denton,48121,23.9
Texas,DeWitt,48123,32.6
Texas,Dickens,48125,29
Texas,Dimmit,48127,31.4
Texas,Donley,48129,31.3
Texas,Duval,48131,29.7
Texas,Eastland,48133,31.8
Texas,Ector,48135,30.9
Texas,Edwards,48137,29.1
Texas,El Paso,48141,28.5
Texas,Ellis,48139,26.6
Texas,Erath,48143,31.2
Texas,Falls,48145,30.1
Texas,Fannin,48147,31.7
Texas,Fayette,48149,29.4
Texas,Fisher,48151,29.2
Texas,Floyd,48153,28.9
Texas,Foard,48155,28.5
Texas,Fort Bend,48157,23.5
Texas,Franklin,48159,28.5
Texas,Freestone,48161,30.7
Texas,Frio,48163,31.3
Texas,Gaines,48165,32.4
Texas,Galveston,48167,24.9
Texas,Garza,48169,31
Texas,Gillespie,48171,31.1
Texas,Glasscock,48173,29.1
Texas,Goliad,48175,31.6
Texas,Gonzales,48177,32.9
Texas,Gray,48179,28.1
Texas,Grayson,48181,29.4
Texas,Gregg,48183,35.1
Texas,Grimes,48185,31.7
Texas,Guadalupe,48187,32
Texas,Hale,48189,28.3
Texas,Hall,48191,31.1
Texas,Hamilton,48193,33
Texas,Hansford,48195,28.6
Texas,Hardeman,48197,31.7
Texas,Hardin,48199,34.4
Texas,Harris,48201,27.4
Texas,Harrison,48203,33
Texas,Hartley,48205,29.8
Texas,Haskell,48207,29.5
Texas,Hays,48209,23.6
Texas,Hemphill,48211,30.9
Texas,Henderson,48213,31.2
Texas,Hidalgo,48215,36.7
Texas,Hill,48217,30.5
Texas,Hockley,48219,29.5
Texas,Hood,48221,25.8
Texas,Hopkins,48223,29.3
Texas,Houston,48225,29.9
Texas,Howard,48227,30.5
Texas,Hudspeth,48229,29
Texas,Hunt,48231,30.3
Texas,Hutchinson,48233,32.9
Texas,Irion,48235,29.4
Texas,Jack,48237,29.3
Texas,Jackson,48239,33.4
Texas,Jasper,48241,33
Texas,Jeff Davis,48243,27.3
Texas,Jefferson,48245,36.9
Texas,Jim Hogg,48247,30.4
Texas,Jim Wells,48249,29.3
Texas,Johnson,48251,33.2
Texas,Jones,48253,30.2
Texas,Karnes,48255,30.5
Texas,Kaufman,48257,30.5
Texas,Kendall,48259,27.4
Texas,Kenedy,48261,29.5
Texas,Kent,48263,29.6
Texas,Kerr,48265,25.3
Texas,Kimble,48267,29.6
Texas,King,48269,29
Texas,Kinney,48271,29.4
Texas,Kleberg,48273,30.5
Texas,Knox,48275,29.4
Texas,La Salle,48283,33.9
Texas,Lamar,48277,28.6
Texas,Lamb,48279,28.1
Texas,Lampasas,48281,30.4
Texas,Lavaca,48285,32.1
Texas,Lee,48287,30.9
Texas,Leon,48289,30.6
Texas,Liberty,48291,28.7
Texas,Limestone,48293,34.6
Texas,Lipscomb,48295,29.9
Texas,Live Oak,48297,29.9
Texas,Llano,48299,27.1
Texas,Loving,48301,31.2
Texas,Lubbock,48303,28.1
Texas,Lynn,48305,31.3
Texas,Madison,48313,31
Texas,Marion,48315,30.3
Texas,Martin,48317,31.3
Texas,Mason,48319,30.7
Texas,Matagorda,48321,33
Texas,Maverick,48323,29.9
Texas,McCulloch,48307,28.3
Texas,McLennan,48309,33.4
Texas,McMullen,48311,30.1
Texas,Medina,48325,31.8
Texas,Menard,48327,28.7
Texas,Midland,48329,30.8
Texas,Milam,48331,31.2
Texas,Mills,48333,27.9
Texas,Mitchell,48335,28.5
Texas,Montague,48337,27.5
Texas,Montgomery,48339,28
Texas,Moore,48341,31.2
Texas,Morris,48343,33.8
Texas,Motley,48345,28.1
Texas,Nacogdoches,48347,32.6
Texas,Navarro,48349,34.2
Texas,Newton,48351,30.5
Texas,Nolan,48353,30.7
Texas,Nueces,48355,32
Texas,Ochiltree,48357,30.5
Texas,Oldham,48359,31.7
Texas,Orange,48361,31
Texas,Palo Pinto,48363,29.8
Texas,Panola,48365,32.3
Texas,Parker,48367,30.7
Texas,Parmer,48369,31.2
Texas,Pecos,48371,30.3
Texas,Polk,48373,33.5
Texas,Potter,48375,29.8
Texas,Presidio,48377,27.9
Texas,Rains,48379,30.1
Texas,Randall,48381,26.7
Texas,Reagan,48383,30.1
Texas,Real,48385,29.8
Texas,Red River,48387,30.9
Texas,Reeves,48389,29.5
Texas,Refugio,48391,30.6
Texas,Roberts,48393,29.4
Texas,Robertson,48395,30.5
Texas,Rockwall,48397,27.8
Texas,Runnels,48399,27.7
Texas,Rusk,48401,35.4
Texas,Sabine,48403,28.8
Texas,San Augustine,48405,33.4
Texas,San Jacinto,48407,30.6
Texas,San Patricio,48409,31.7
Texas,San Saba,48411,29.7
Texas,Schleicher,48413,29.4
Texas,Scurry,48415,28.6
Texas,Shackelford,48417,33.5
Texas,Shelby,48419,34.4
Texas,Sherman,48421,30.3
Texas,Smith,48423,28.2
Texas,Somervell,48425,29.9
Texas,Starr,48427,29.9
Texas,Stephens,48429,29.6
Texas,Sterling,48431,30.8
Texas,Stonewall,48433,29.4
Texas,Sutton,48435,30.2
Texas,Swisher,48437,30
Texas,Tarrant,48439,28.1
Texas,Taylor,48441,31.3
Texas,Terrell,48443,29.7
Texas,Terry,48445,32.4
Texas,Throckmorton,48447,28.9
Texas,Titus,48449,31.5
Texas,Tom Green,48451,25.9
Texas,Travis,48453,20.4
Texas,Trinity,48455,30.8
Texas,Tyler,48457,32.6
Texas,Upshur,48459,32.4
Texas,Upton,48461,30.4
Texas,Uvalde,48463,31.2
Texas,Val Verde,48465,28.8
Texas,Van Zandt,48467,31.3
Texas,Victoria,48469,34
Texas,Walker,48471,30.9
Texas,Waller,48473,30.9
Texas,Ward,48475,30.6
Texas,Washington,48477,30.2
Texas,Webb,48479,31.5
Texas,Wharton,48481,31.6
Texas,Wheeler,48483,29.5
Texas,Wichita,48485,28.9
Texas,Wilbarger,48487,29.6
Texas,Willacy,48489,29.1
Texas,Williamson,48491,28.7
Texas,Wilson,48493,27.6
Texas,Winkler,48495,30.9
Texas,Wise,48497,32
Texas,Wood,48499,30
Texas,Yoakum,48501,28.6
Texas,Young,48503,27.3
Texas,Zapata,48505,30
Texas,Zavala,48507,29.7
Utah,Beaver,49001,27.6
Utah,Box Elder,49003,32.8
Utah,Cache,49005,22.4
Utah,Carbon,49007,28.9
Utah,Daggett,49009,26.1
Utah,Davis,49011,24.6
Utah,Duchesne,49013,26.3
Utah,Emery,49015,27.2
Utah,Garfield,49017,29
Utah,Grand,49019,22.8
Utah,Iron,49021,23
Utah,Juab,49023,27.9
Utah,Kane,49025,23.3
Utah,Millard,49027,28.8
Utah,Morgan,49029,22.5
Utah,Piute,49031,24.9
Utah,Rich,49033,26.8
Utah,Salt Lake,49035,25.1
Utah,San Juan,49037,25.6
Utah,Sanpete,49039,24.7
Utah,Sevier,49041,30.7
Utah,Summit,49043,13.6
Utah,Tooele,49045,31
Utah,Uintah,49047,28.4
Utah,Utah,49049,23.2
Utah,Wasatch,49051,23.1
Utah,Washington,49053,23.2
Utah,Wayne,49055,23.3
Utah,Weber,49057,27.3
Vermont,Addison,50001,23.5
Vermont,Bennington,50003,24.8
Vermont,Caledonia,50005,29.1
Vermont,Chittenden,50007,20.9
Vermont,Essex,50009,27.5
Vermont,Franklin,50011,28.2
Vermont,Grand Isle,50013,26.1
Vermont,Lamoille,50015,24.9
Vermont,Orange,50017,26.1
Vermont,Orleans,50019,29.9
Vermont,Rutland,50021,28
Vermont,Washington,50023,23
Vermont,Windham,50025,22.8
Vermont,Windsor,50027,22.8
Virginia,Accomack,51001,37
Virginia,Albemarle,51003,23
Virginia,Alleghany,51005,31
Virginia,Amelia,51007,31
Virginia,Amherst,51009,30
Virginia,Appomattox,51011,30
Virginia,Arlington,51013,17
Virginia,Augusta,51015,30
Virginia,Bath,51017,31
Virginia,Bedford,51019,31
Virginia,Bland,51021,29
Virginia,Botetourt,51023,26
Virginia,Brunswick,51025,35
Virginia,Buchanan,51027,30
Virginia,Buckingham,51029,33
Virginia,Campbell,51031,33
Virginia,Caroline,51033,30
Virginia,Carroll,51035,31
Virginia,Charles City,51036,36
Virginia,Charlotte,51037,32
Virginia,Chesterfield,51041,27
Virginia,Clarke,51043,28
Virginia,Craig,51045,29
Virginia,Culpeper,51047,30
Virginia,Cumberland,51049,31
Virginia,Dickenson,51051,30
Virginia,Dinwiddie,51053,33
Virginia,Essex,51057,30
Virginia,Fairfax,51059,20
Virginia,Fauquier,51061,26
Virginia,Floyd,51063,27
Virginia,Fluvanna,51065,30
Virginia,Franklin,51067,27
Virginia,Frederick,51069,33
Virginia,Giles,51071,31
Virginia,Gloucester,51073,33
Virginia,Goochland,51075,25
Virginia,Grayson,51077,33
Virginia,Greene,51079,27
Virginia,Greensville,51081,35
Virginia,Hanover,51085,27
Virginia,Henrico,51087,28
Virginia,Henry,51089,32
Virginia,Highland,51091,27
Virginia,Isle of Wight,51093,29
Virginia,James City,51095,25
Virginia,King and Queen,51097,31
Virginia,King George,51099,29
Virginia,King William,51101,30
Virginia,Lancaster,51103,31
Virginia,Lee,51105,28
Virginia,Loudoun,51107,22
Virginia,Louisa,51109,35
Virginia,Lunenburg,51111,27
Virginia,Madison,51113,31
Virginia,Mathews,51115,27
Virginia,Mecklenburg,51117,32
Virginia,Middlesex,51119,26
Virginia,Montgomery,51121,24
Virginia,Nelson,51125,28
Virginia,New Kent,51127,32
Virginia,Northampton,51131,35
Virginia,Northumberland,51133,26
Virginia,Nottoway,51135,36
Virginia,Orange,51137,28
Virginia,Page,51139,30
Virginia,Patrick,51141,31
Virginia,Pittsylvania,51143,33
Virginia,Powhatan,51145,31
Virginia,Prince Edward,51147,30
Virginia,Prince George,51149,35
Virginia,Prince William,51153,25
Virginia,Pulaski,51155,32
Virginia,Rappahannock,51157,26
Virginia,Richmond,51159,30
Virginia,Roanoke,51161,27
Virginia,Rockbridge,51163,24
Virginia,Rockingham,51165,28
Virginia,Russell,51167,31
Virginia,Scott,51169,33
Virginia,Shenandoah,51171,26
Virginia,Smyth,51173,27
Virginia,Southampton,51175,33
Virginia,Spotsylvania,51177,34
Virginia,Stafford,51179,33
Virginia,Surry,51181,33
Virginia,Sussex,51183,39
Virginia,Tazewell,51185,29
Virginia,Warren,51187,28
Virginia,Washington,51191,31
Virginia,Westmoreland,51193,30
Virginia,Wise,51195,33
Virginia,Wythe,51197,30
Virginia,York,51199,27
Washington,Adams,53001,33.2
Washington,Asotin,53003,32.4
Washington,Benton,53005,31.4
Washington,Chelan,53007,26.4
Washington,Clallam,53009,27.3
Washington,Clark,53011,30
Washington,Columbia,53013,32.2
Washington,Cowlitz,53015,32.4
Washington,Douglas,53017,29.4
Washington,Ferry,53019,27.4
Washington,Franklin,53021,31.5
Washington,Garfield,53023,31.5
Washington,Grant,53025,35
Washington,Grays Harbor,53027,36.5
Washington,Island,53029,26.3
Washington,Jefferson,53031,23.3
Washington,King,53033,22.3
Washington,Kitsap,53035,29.5
Washington,Kittitas,53037,27.5
Washington,Klickitat,53039,25.7
Washington,Lewis,53041,33.1
Washington,Lincoln,53043,33
Washington,Mason,53045,32.7
Washington,Okanogan,53047,28.9
Washington,Pacific,53049,35.3
Washington,Pend Oreille,53051,27
Washington,Pierce,53053,31
Washington,San Juan,53055,17.9
Washington,Skagit,53057,28.4
Washington,Skamania,53059,30.1
Washington,Snohomish,53061,28.6
Washington,Spokane,53063,28.4
Washington,Stevens,53065,30.3
Washington,Thurston,53067,28.6
Washington,Wahkiakum,53069,33.4
Washington,Walla Walla,53071,26.1
Washington,Whatcom,53073,23.3
Washington,Whitman,53075,24.2
Washington,Yakima,53077,29.1
West Virginia,Barbour,54001,34.7
West Virginia,Berkeley,54003,35.7
West Virginia,Boone,54005,35.4
West Virginia,Braxton,54007,31.2
West Virginia,Brooke,54009,34.9
West Virginia,Cabell,54011,33.3
West Virginia,Calhoun,54013,34.5
West Virginia,Clay,54015,36.3
West Virginia,Doddridge,54017,35.3
West Virginia,Fayette,54019,34.5
West Virginia,Gilmer,54021,39
West Virginia,Grant,54023,36.9
West Virginia,Greenbrier,54025,33.7
West Virginia,Hampshire,54027,33.7
West Virginia,Hancock,54029,38
West Virginia,Hardy,54031,35.7
West Virginia,Harrison,54033,33.2
West Virginia,Jackson,54035,30.5
West Virginia,Jefferson,54037,32.5
West Virginia,Kanawha,54039,31.7
West Virginia,Lewis,54041,36.2
West Virginia,Lincoln,54043,40.5
West Virginia,Logan,54045,41.2
West Virginia,Marion,54049,40.1
West Virginia,Marshall,54051,34.4
West Virginia,Mason,54053,32.5
West Virginia,McDowell,54047,36.4
West Virginia,Mercer,54055,33.9
West Virginia,Mineral,54057,34.7
West Virginia,Mingo,54059,40.5
West Virginia,Monongalia,54061,27.4
West Virginia,Monroe,54063,31.8
West Virginia,Morgan,54065,34
West Virginia,Nicholas,54067,35.6
West Virginia,Ohio,54069,29.3
West Virginia,Pendleton,54071,35.3
West Virginia,Pleasants,54073,37.8
West Virginia,Pocahontas,54075,32.2
West Virginia,Preston,54077,35.5
West Virginia,Putnam,54079,32.5
West Virginia,Raleigh,54081,34.5
West Virginia,Randolph,54083,35.6
West Virginia,Ritchie,54085,33.9
West Virginia,Roane,54087,37
West Virginia,Summers,54089,37.7
West Virginia,Taylor,54091,36.4
West Virginia,Tucker,54093,35.9
West Virginia,Tyler,54095,34.2
West Virginia,Upshur,54097,36.2
West Virginia,Wayne,54099,38
West Virginia,Webster,54101,35.5
West Virginia,Wetzel,54103,33.3
West Virginia,Wirt,54105,38.1
West Virginia,Wood,54107,34.1
West Virginia,Wyoming,54109,37.9
Wisconsin,Adams,55001,31.3
Wisconsin,Ashland,55003,27.8
Wisconsin,Barron,55005,33.4
Wisconsin,Bayfield,55007,28.2
Wisconsin,Brown,55009,27.2
Wisconsin,Buffalo,55011,32.8
Wisconsin,Burnett,55013,28.8
Wisconsin,Calumet,55015,29.3
Wisconsin,Chippewa,55017,28.5
Wisconsin,Clark,55019,33.7
Wisconsin,Columbia,55021,33.4
Wisconsin,Crawford,55023,29.4
Wisconsin,Dane,55025,22.2
Wisconsin,Dodge,55027,27.7
Wisconsin,Door,55029,27.8
Wisconsin,Douglas,55031,31.7
Wisconsin,Dunn,55033,29.7
Wisconsin,Eau Claire,55035,32.3
Wisconsin,Florence,55037,33.9
Wisconsin,Fond du Lac,55039,31
Wisconsin,Forest,55041,31.9
Wisconsin,Grant,55043,29.7
Wisconsin,Green,55045,30.9
Wisconsin,Green Lake,55047,31.1
Wisconsin,Iowa,55049,27.7
Wisconsin,Iron,55051,28.9
Wisconsin,Jackson,55053,32.5
Wisconsin,Jefferson,55055,29.2
Wisconsin,Juneau,55057,33.9
Wisconsin,Kenosha,55059,31.8
Wisconsin,Kewaunee,55061,34.7
Wisconsin,La Crosse,55063,25.2
Wisconsin,Lafayette,55065,32.8
Wisconsin,Langlade,55067,28.6
Wisconsin,Lincoln,55069,31.5
Wisconsin,Manitowoc,55071,31.1
Wisconsin,Marathon,55073,29.5
Wisconsin,Marinette,55075,32.7
Wisconsin,Marquette,55077,33.3
Wisconsin,Menominee,55078,41
Wisconsin,Milwaukee,55079,31
Wisconsin,Monroe,55081,31.6
Wisconsin,Oconto,55083,28.6
Wisconsin,Oneida,55085,30.2
Wisconsin,Outagamie,55087,32
Wisconsin,Ozaukee,55089,27.3
Wisconsin,Pepin,55091,32.4
Wisconsin,Pierce,55093,30.5
Wisconsin,Polk,55095,29.7
Wisconsin,Portage,55097,34.6
Wisconsin,Price,55099,32.2
Wisconsin,Racine,55101,31.8
Wisconsin,Richland,55103,32.8
Wisconsin,Rock,55105,33.7
Wisconsin,Rusk,55107,31.6
Wisconsin,St. Croix,55109,28.4
Wisconsin,Sauk,55111,30.3
Wisconsin,Sawyer,55113,28.4
Wisconsin,Shawano,55115,33.4
Wisconsin,Sheboygan,55117,27.5
Wisconsin,Taylor,55119,34.2
Wisconsin,Trempealeau,55121,31.4
Wisconsin,Vernon,55123,34.1
Wisconsin,Vilas,55125,27.4
Wisconsin,Walworth,55127,26.9
Wisconsin,Washburn,55129,28.5
Wisconsin,Washington,55131,29.5
Wisconsin,Waukesha,55133,27
Wisconsin,Waupaca,55135,25.8
Wisconsin,Waushara,55137,32
Wisconsin,Winnebago,55139,28.1
Wisconsin,Wood,55141,34.2
Wyoming,Albany,56001,21.1
Wyoming,Big Horn,56003,27.8
Wyoming,Campbell,56005,33.6
Wyoming,Carbon,56007,26.5
Wyoming,Converse,56009,28.4
Wyoming,Crook,56011,28
Wyoming,Fremont,56013,26
Wyoming,Goshen,56015,27.6
Wyoming,Hot Springs,56017,25.2
Wyoming,Johnson,56019,22.8
Wyoming,Laramie,56021,28.2
Wyoming,Lincoln,56023,24.2
Wyoming,Natrona,56025,28.1
Wyoming,Niobrara,56027,27
Wyoming,Park,56029,24.5
Wyoming,Platte,56031,26.8
Wyoming,Sheridan,56033,24.5
Wyoming,Sublette,56035,20.7
Wyoming,Sweetwater,56037,29.2
Wyoming,Teton,56039,12.5
Wyoming,Uinta,56041,29.6
Wyoming,Washakie,56043,24.7
Wyoming,Weston,56045,29.4
Illinois,La Salle,17099,29.1
Maryland,Baltimore City,24005,29.8
Virginia,Alexandria City,51510,21
Virginia,Bedford City,51019,33
Virginia,Bristol City,51520,29
Virginia,Charlottesville City,51540,26
Virginia,Chesapeake City,51550,31
Virginia,Covington City,51580,29
Virginia,Danville City,51590,35
Virginia,Emporia City,51595,32
Virginia,Fairfax City,51059,23
Virginia,Franklin City,51067,34
Virginia,Fredericksburg City,51630,30
Virginia,Galax City,51640,29
Virginia,Hampton City,51650,32
Virginia,Harrisonburg City,51660,27
Virginia,Hopewell City,51670,34
Virginia,Lexington City,51678,27
Virginia,Lynchburg City,51680,30
Virginia,Manassas City,51683,28
Virginia,Martinsville City,51690,33
Virginia,Norfolk City,51710,31
Virginia,Norton City,51720,28
Virginia,Petersburg City,51730,38
Virginia,Poquoson City,51735,27
Virginia,Portsmouth City,51740,37
Virginia,Radford City,51750,29
Virginia,Richmond City,51159,30
Virginia,Roanoke City,51161,34
Virginia,Salem City,51775,24
Virginia,Staunton City,51790,28
Virginia,Suffolk City,51800,30
Virginia,Waynesboro City,51820,30
Virginia,Williamsburg City,51830,27
Virginia,Winchester City,51840,27
District of Columbia,District of Columbia,11001,22.1
Iowa,OBrien,19141,30.9
Maryland,Prince Georges,24033,27.7
Maryland,Queen Annes,24035,30.3
Maryland,St. Marys,24037,28.4
Missouri,St. Genevieve,29186,33.3
Missouri,St. Louis City,29207,34.1
Montana,Gallatin County and Yellowstone National Park,30031,16.4
New Mexico,Dona Ana,35013,23.2
Virginia,Buena Vista City,51530,28
Virginia,Colonial Heights City,51570,26
Virginia,Falls Church City,51610,26
Virginia,Halifax County with South Boston City,51083,36
Virginia,Manassas Park City,51685,30
Virginia,Newport News City,51700,34
Virginia,Virginia Beach City,51810,27
